UserID,IPID,AdID,ViewDate
1398349,495913,15158276,2015-04-28 22:06:57
2068212,1201316,14596921,2015-05-17 10:07:19
2030769,563572,11759116,2015-05-06 06:32:22
3184622,571120,30927383,2015-05-11 15:44:25
4018012,794722,36272372,2015-05-13 09:16:16
3490475,1151196,30984733,2015-04-29 15:56:55
4190790,2062440,6237443,2015-05-12 18:48:51
460575,1750525,1418184,2015-04-25 12:03:29
3919915,240167,25016677,2015-05-13 16:26:08
3874995,1253846,28900359,2015-05-04 23:02:57
2284469,1824934,10314901,2015-05-02 12:17:02
3618790,1896208,36176037,2015-05-02 21:26:00
1943428,2236528,9305166,2015-05-15 18:35:51
1905656,674276,32653597,2015-04-28 21:31:56
4242267,1093259,12673106,2015-04-25 08:27:08
2839414,1707405,33681112,2015-05-12 19:53:04
4243651,589400,20277125,2015-04-28 21:49:40
2639616,1001347,27449510,2015-05-13 20:58:22
510081,451412,2613168,2015-05-09 23:11:28
1051967,1959107,6438223,2015-04-26 19:45:11
596124,1232879,2688240,2015-05-04 16:37:11
27721,325088,1640114,2015-05-05 01:15:29
678714,1662470,2486714,2015-04-29 13:23:14
3827861,1097810,3566595,2015-05-15 19:49:06
4124409,276658,29002214,2015-05-06 21:46:32
3257392,1327091,4562342,2015-05-19 15:16:44
3383195,1532732,11761028,2015-05-05 16:01:39
2914377,1616521,29820494,2015-05-18 12:05:35
370173,1686692,36010697,2015-05-15 22:55:39
80445,203279,28761464,2015-05-09 15:35:16
3719894,592899,26917678,2015-05-17 17:55:01
1108989,513500,14629390,2015-05-13 18:10:53
1447980,151068,17709127,2015-05-14 22:49:30
4244066,417478,3813348,2015-04-30 21:26:34
1320216,1684522,17759162,2015-05-09 21:23:53
216792,2063407,11269278,2015-05-14 12:36:30
1905273,899061,13896538,2015-04-28 16:05:34
1156873,312041,21109737,2015-05-15 08:35:46
672838,2759,25982754,2015-04-30 23:00:09
2382464,1101150,10259314,2015-04-29 09:24:50
3399761,1777900,2897932,2015-05-03 20:09:05
1817969,606351,31540270,2015-05-18 16:41:14
2879655,595697,9160244,2015-05-08 23:06:15
3193663,207995,18155049,2015-05-01 23:36:53
1863893,931682,31140118,2015-05-04 14:56:53
2149834,579800,18753130,2015-05-14 10:30:47
3269760,255292,7536144,2015-05-02 22:06:26
1600958,977450,6416195,2015-05-16 07:06:37
602800,1714695,31277910,2015-05-01 18:13:57
1271015,1525740,7439326,2015-05-12 15:33:50
486615,651176,8563538,2015-05-04 21:56:21
1694161,1337778,15909162,2015-05-18 15:19:39
2873076,1033912,34825228,2015-05-07 20:35:22
2959578,120840,6376483,2015-05-11 23:50:30
1145920,1319299,29112775,2015-05-07 16:38:06
2638458,1135698,3899716,2015-05-11 21:11:37
2746092,117856,28103523,2015-04-26 18:05:46
1615829,1927531,24864566,2015-05-09 14:57:11
169495,415704,25927208,2015-05-12 19:16:55
3592512,984650,27299223,2015-05-16 07:51:23
3160795,1710052,7583895,2015-04-28 15:28:31
3654657,1205079,1728096,2015-05-12 08:51:22
196070,948333,34091932,2015-05-14 13:07:31
1631056,347708,30305133,2015-05-19 21:48:54
3162139,216785,35499798,2015-05-11 02:51:59
3485775,430278,22776354,2015-05-18 19:52:49
1505842,545624,28889302,2015-05-07 17:42:35
2211130,129884,12514077,2015-05-01 18:14:03
3381218,517179,1519618,2015-05-07 08:12:25
2979980,1158876,18443485,2015-05-08 09:20:35
1850556,1605351,19706320,2015-05-13 20:53:35
2440732,872531,12847830,2015-04-27 09:02:23
2402641,2115174,28299564,2015-04-29 17:34:55
2944066,1188174,25174717,2015-05-05 20:20:38
2302316,2102638,33314722,2015-05-09 18:30:48
3508474,1498128,21449900,2015-05-04 15:36:33
3175073,1538098,23309520,2015-05-07 22:25:27
3163330,360099,27117212,2015-04-26 10:21:07
3055981,427003,5690652,2015-05-05 21:04:05
4013883,588519,26642759,2015-04-28 17:47:15
2967759,1537886,22563651,2015-04-28 15:05:40
2328736,21679,23146019,2015-05-02 11:56:01
1487585,699931,33392129,2015-04-28 23:09:13
3086897,1469788,24778679,2015-05-05 19:26:39
3993552,968987,6812094,2015-05-14 18:24:05
3761206,1009371,19579373,2015-05-05 21:05:06
3315920,1459554,5983171,2015-04-26 12:19:55
3668628,1431016,24451051,2015-04-28 22:33:48
2366200,114469,23233600,2015-05-12 00:05:52
2966560,893599,15530721,2015-05-08 10:29:55
908372,2082471,10355124,2015-05-07 17:53:24
1379411,835462,3669574,2015-05-07 21:00:38
2775341,15284,14227224,2015-04-25 17:34:30
2235424,2140582,16817880,2015-05-13 16:15:14
8226,286058,19041622,2015-05-07 09:08:06
3482895,128158,16514836,2015-05-05 20:18:27
1823922,2014255,12935555,2015-05-03 18:26:51
2204854,889985,8568574,2015-04-26 11:27:27
1628078,835465,13167527,2015-05-08 10:29:21
1147221,2073530,33501505,2015-05-10 01:35:23
869429,887118,34896662,2015-05-09 12:56:45
2871706,1998831,3605749,2015-05-15 17:53:49
2240343,1655860,35597988,2015-05-13 16:47:36
1164028,2240823,9104943,2015-05-15 17:39:04
1850429,1704630,16386591,2015-05-08 22:34:12
414272,519347,9617379,2015-04-25 08:59:00
1457480,1559274,4113346,2015-05-08 12:57:50
4123284,1304887,23337511,2015-05-12 16:20:17
2707737,1343648,13128303,2015-05-16 13:16:55
484765,1619090,13117865,2015-04-26 14:03:22
2722233,1979723,23931548,2015-05-09 09:40:33
2998412,1412381,24044454,2015-05-11 08:34:44
3584791,958303,12934208,2015-04-26 11:33:17
3688264,454603,7735905,2015-05-18 09:04:33
2235922,654966,8345612,2015-05-06 23:17:10
1727304,1380561,22259303,2015-04-26 12:52:56
1428069,109749,16737547,2015-05-06 21:54:33
2957132,1779251,20855862,2015-05-09 18:45:27
2138581,142500,31507115,2015-05-14 14:49:36
1412911,2223598,28852640,2015-05-14 23:43:57
932312,2190106,20940393,2015-04-26 09:14:00
4145360,1172840,36306313,2015-05-03 21:04:52
3144167,1976563,17296928,2015-05-20 14:25:07
3066876,1291335,20166830,2015-04-28 14:07:46
319496,698437,35493918,2015-05-11 14:52:02
37269,1502522,20513079,2015-05-04 17:36:18
3030943,414510,165765,2015-04-26 01:33:54
3277714,290245,34946511,2015-05-17 16:29:17
609057,1102894,25258260,2015-05-17 17:42:54
1076078,260963,15562309,2015-04-26 20:51:45
3343130,702540,11457460,2015-05-13 09:45:35
2602539,488952,10143992,2015-05-10 07:51:02
18978,1671103,2758213,2015-05-10 19:10:33
2173006,2180659,6699931,2015-05-06 20:18:34
1221120,1380851,24965700,2015-05-03 01:58:04
2173658,2041905,1605050,2015-05-08 10:01:52
4309026,1068423,25370489,2015-05-16 20:14:01
2255811,458723,3257251,2015-05-09 19:11:22
3537798,1765827,2442559,2015-05-17 20:26:12
2050965,172931,32213016,2015-04-26 12:52:15
486599,2122744,35964322,2015-04-30 00:18:19
1810600,2199470,32558665,2015-04-29 13:37:09
4186116,2128761,34961863,2015-05-16 23:51:16
2120561,1780959,19475810,2015-04-26 20:34:15
3352265,2175582,23553921,2015-05-09 14:50:14
2731029,1999717,16131202,2015-05-04 22:37:13
119847,450725,24193314,2015-05-10 10:34:19
3340030,1577290,24528286,2015-04-26 21:47:28
3738947,1478948,32268143,2015-05-11 17:00:59
307487,2196851,23521141,2015-05-10 14:59:56
1400461,165124,34150627,2015-05-18 17:28:48
1607687,650706,12910944,2015-05-14 09:49:02
2644306,67268,12539108,2015-04-28 22:43:20
1568028,318199,18095972,2015-05-13 15:24:37
2236929,1527125,16576950,2015-05-16 23:45:03
1349424,1146275,20535098,2015-04-29 16:34:47
3849152,1690626,18425802,2015-05-11 11:27:26
1675745,541095,21106334,2015-04-27 00:23:00
12235,57988,3996450,2015-04-29 08:35:00
1317760,170721,32682867,2015-05-10 22:11:48
2966501,435772,29242835,2015-05-06 20:14:31
3091555,1037140,30395753,2015-05-06 06:00:09
3785044,2015841,6645939,2015-04-25 19:00:25
3639222,414041,5821933,2015-05-13 23:06:24
3327630,2251323,25402703,2015-05-09 08:08:11
974437,477856,24798011,2015-05-03 18:25:02
1348134,2163184,18584677,2015-05-17 17:21:55
2617739,812906,22787712,2015-04-25 08:58:34
802910,76597,18578092,2015-05-14 16:20:17
351820,1390146,22710255,2015-05-01 22:07:16
1215269,1578972,27042619,2015-05-12 19:35:17
1819020,828944,22952197,2015-05-16 10:44:06
4211825,1480603,17183754,2015-05-11 19:43:01
2731613,438060,22952714,2015-05-18 10:47:31
4330711,427575,16304714,2015-04-25 21:41:37
3730024,1627440,12193337,2015-05-19 16:22:08
487550,164210,25730139,2015-04-27 18:43:49
3108344,102811,6390227,2015-05-12 15:29:58
1681579,1804707,12818746,2015-04-26 00:30:09
2060109,861000,28521089,2015-05-10 23:57:48
297208,2191285,11170492,2015-04-25 23:15:02
3145945,1141933,30921187,2015-05-02 22:41:35
3349775,343048,21844589,2015-05-17 12:21:01
3822937,1222914,28105302,2015-05-13 20:58:15
1717253,2051609,20630886,2015-05-04 11:26:47
2387043,729460,19480676,2015-05-16 20:20:22
4261530,365527,32073342,2015-04-27 08:16:44
3167030,1935531,36598939,2015-05-14 13:55:29
404227,924578,11213363,2015-05-19 10:54:57
4335822,276476,10538018,2015-04-27 07:29:46
1472299,1573617,10630776,2015-05-04 14:15:06
877899,712438,2143456,2015-04-26 09:00:11
3855482,1215272,15026167,2015-05-03 15:42:11
1898246,189413,31885929,2015-04-27 13:35:19
1022305,174065,2613414,2015-05-13 20:38:08
1584462,1543434,4109249,2015-05-19 14:09:21
2679069,376984,27640528,2015-05-17 09:32:59
3657170,162882,4400022,2015-05-07 22:17:45
1006227,509218,2097264,2015-05-19 10:14:48
2238827,1227472,32019438,2015-04-30 08:33:24
576951,1308892,12629122,2015-04-27 20:10:20
3678836,1506835,31600960,2015-04-27 22:37:21
990272,2087783,35443468,2015-04-25 17:52:56
2268485,1949111,35088476,2015-05-16 15:41:54
3173815,691481,14620591,2015-04-30 14:25:58
3202005,979802,19968834,2015-05-05 16:20:05
729489,1071649,24316449,2015-04-25 22:17:38
4174154,2054589,8925488,2015-05-11 12:44:52
2643369,1886806,14465607,2015-04-28 16:53:25
246265,2078414,10048819,2015-05-13 16:06:08
1474253,739327,26570677,2015-04-27 22:35:45
3813890,1644985,18959766,2015-05-13 21:08:05
482129,725341,15318753,2015-05-02 17:48:31
386693,635749,6055968,2015-04-28 18:44:50
1985208,1367628,18383364,2015-05-12 00:07:38
241301,1081000,26111593,2015-05-16 18:26:20
4031553,1767392,20802542,2015-05-15 14:00:27
534705,1822999,24306625,2015-04-25 04:42:34
1885949,1271617,20124381,2015-04-25 07:17:57
354197,974636,29672498,2015-05-13 11:57:25
2838062,2162228,5126950,2015-05-05 10:12:49
2125921,1441431,14139335,2015-05-15 21:50:19
1057477,774826,34328422,2015-04-29 22:26:16
3530738,436778,32571704,2015-05-10 22:57:54
3446285,2073404,23274525,2015-04-27 15:39:25
3568362,1291286,14642469,2015-05-12 18:09:38
951738,1767270,2998489,2015-05-01 23:01:32
81228,2089483,175932,2015-05-09 10:43:11
2868252,1164489,35260707,2015-05-07 18:13:49
1688818,1913968,11912212,2015-04-26 21:34:23
2582897,1290727,31343283,2015-04-28 12:36:26
1442305,1027403,3869307,2015-05-08 21:40:57
1169051,1965385,9741759,2015-05-10 09:26:27
1096820,1838489,12698258,2015-05-12 02:52:35
230844,230940,36707928,2015-04-30 21:40:15
4124202,659595,23286774,2015-05-20 01:01:59
288346,1818142,22748760,2015-05-07 22:00:52
3804658,1465922,3215480,2015-05-13 18:35:00
4265421,418924,24603444,2015-05-17 00:45:54
1791999,980794,11384622,2015-05-10 18:38:38
826337,436076,25959982,2015-05-17 10:11:06
2102892,644167,24926780,2015-04-27 12:45:38
2025090,857060,32309693,2015-05-16 23:06:09
3619739,1108005,13727260,2015-05-08 12:38:12
355714,546305,9393730,2015-05-02 22:05:31
934286,1179930,775265,2015-05-06 07:32:45
1163830,924833,33061768,2015-05-01 10:10:16
2135347,941964,27198773,2015-04-27 16:28:19
3137975,300539,3677998,2015-05-08 21:42:07
1316028,1471242,23665671,2015-04-25 16:22:27
4145056,860654,34049618,2015-05-10 12:47:46
1439272,1360827,29653423,2015-05-14 08:14:58
1180526,1407057,23473829,2015-05-07 13:52:49
1245363,803844,13252629,2015-05-06 18:40:07
4250555,427888,33322838,2015-05-14 09:54:15
2903143,20272,35972660,2015-05-12 18:19:59
4126476,1749139,13932901,2015-04-25 11:32:45
374391,1805692,3558485,2015-05-05 13:25:32
162842,143320,21843109,2015-05-17 10:41:15
2702669,2181002,2129644,2015-04-26 15:34:38
1635996,1598532,2747682,2015-05-05 15:49:27
2509273,334871,32347878,2015-05-17 17:45:42
2422070,505087,20688466,2015-05-01 23:27:55
3545537,930926,3723005,2015-04-26 09:24:10
4338186,179943,22334076,2015-05-07 07:50:29
501747,1527577,3797938,2015-04-30 00:50:01
2627817,2198587,15453994,2015-05-02 23:24:28
724425,681224,5508292,2015-05-09 08:07:38
1435666,687439,21980910,2015-05-14 18:09:34
514360,545779,633466,2015-04-25 16:34:44
941687,404755,27065058,2015-05-07 13:24:00
1011428,775979,22493257,2015-04-30 10:49:27
2599107,124069,19383506,2015-05-12 21:43:38
3637020,1488455,11087443,2015-05-09 19:26:27
3044082,1397435,16608647,2015-05-13 05:01:03
2959845,2253975,8389811,2015-05-07 17:26:04
2666368,507918,19543522,2015-05-17 13:21:43
1336127,896083,5993082,2015-05-12 20:29:56
3810671,1234675,9640849,2015-05-17 23:09:58
974965,1049701,14280965,2015-04-27 17:00:46
1677141,1345729,8379545,2015-05-08 17:07:50
375859,2147316,5494645,2015-05-05 15:53:54
608430,453277,26497839,2015-05-03 03:07:43
4325988,109393,36414271,2015-05-07 09:00:38
1186488,427847,29695959,2015-05-06 22:40:22
692687,1676399,35118569,2015-04-30 19:57:47
607548,1625828,8944544,2015-05-10 16:03:29
3413058,1700444,30964531,2015-05-03 08:37:36
3384395,1847075,28840524,2015-05-15 18:46:50
869398,80410,30349043,2015-05-08 12:04:29
1824703,215520,8791229,2015-04-25 21:32:46
2294224,1504200,22515105,2015-04-29 20:49:30
1425428,1937523,26588549,2015-05-07 19:18:39
247516,1963501,27119377,2015-05-04 00:22:27
1505524,1118411,14516252,2015-05-05 13:28:18
3303616,1288116,11736173,2015-05-14 12:44:47
2272255,115891,36692503,2015-05-06 22:40:22
2026020,1128314,19999618,2015-05-07 16:12:47
486922,220262,5609837,2015-05-17 19:20:22
1991525,1656563,10695231,2015-05-03 23:14:42
3713336,1541622,9311398,2015-05-09 19:48:04
3028753,683222,22649527,2015-05-03 06:25:15
1850489,7081,15594911,2015-04-30 07:36:16
4166771,571803,20164018,2015-05-11 23:21:08
3683938,314194,17303801,2015-05-12 22:18:48
2515509,1889351,16074051,2015-05-04 18:03:40
3373699,1079493,13058082,2015-05-13 19:43:05
3544588,1667758,16046582,2015-05-15 18:32:38
3392479,947318,19864638,2015-05-04 21:54:33
3640379,803266,21247369,2015-05-07 19:40:55
2143988,1294905,8883287,2015-04-28 17:47:23
2882646,1717599,24998060,2015-05-13 15:43:31
2209015,1320963,32286053,2015-05-06 01:17:53
3656995,1012363,9739646,2015-05-01 23:35:53
3839863,1927004,15127982,2015-05-02 17:25:42
825693,569809,33390728,2015-05-03 21:58:48
2244301,1414321,11036910,2015-05-07 17:18:52
2411414,380607,9373247,2015-05-01 08:40:38
1756288,950641,13423521,2015-05-08 17:33:23
2701867,1698021,420924,2015-05-07 09:34:59
4150697,1027972,36869336,2015-04-27 09:50:34
3217820,1632789,35236482,2015-05-14 00:12:18
2718181,1176506,36804940,2015-05-04 17:14:23
1357514,1673390,4545176,2015-05-04 18:05:46
2192567,384272,12981492,2015-05-01 21:00:21
2152084,1767892,11073228,2015-04-30 10:58:11
2344416,1244615,2605729,2015-05-09 15:29:16
842144,952387,8756097,2015-05-06 15:54:39
4310412,783630,25625135,2015-04-25 07:02:41
2804339,645653,3640564,2015-05-13 17:49:19
777665,1157389,36450855,2015-05-14 12:05:45
1675142,1054814,6958304,2015-05-04 22:19:24
2103615,1126546,7697575,2015-05-18 10:43:33
3099603,266072,18059239,2015-05-11 08:55:01
1130247,306691,29210419,2015-05-07 07:10:28
3352192,830623,75952,2015-05-11 23:40:22
1155663,205067,21191222,2015-05-09 18:40:05
2769054,228324,9534088,2015-05-08 10:18:16
1349725,96004,2022435,2015-05-06 12:11:27
3039187,360826,1268243,2015-04-27 14:54:40
2572846,14622,20272415,2015-05-03 12:56:28
3984169,497759,23707296,2015-05-07 11:43:10
1775336,1563346,7805591,2015-05-10 16:27:03
1529447,2089614,18421089,2015-05-09 16:22:20
2907258,2166579,1586167,2015-05-11 16:13:48
560662,1720414,19558635,2015-05-18 08:05:13
517982,1305597,13169054,2015-05-04 09:59:36
826853,1708835,509986,2015-04-29 17:21:57
3236257,1145243,26071194,2015-05-04 10:30:41
1809493,1526373,35611717,2015-04-26 23:19:08
610362,1920292,26018022,2015-05-16 14:55:13
1152401,1376351,17202530,2015-05-01 21:38:11
176898,53798,24348979,2015-05-10 13:08:53
485730,818244,8856184,2015-05-14 23:06:50
3271851,973075,36037077,2015-05-19 14:54:29
2683042,471047,2042936,2015-05-02 05:05:32
2140765,9403,34573479,2015-04-27 21:37:30
3004905,1008852,27057629,2015-04-29 18:18:18
3852948,181088,16042664,2015-05-03 16:12:28
2967077,550883,31308398,2015-05-11 09:46:50
4318277,1088376,3841634,2015-05-05 21:48:36
2613693,18834,4965764,2015-05-10 20:50:46
683159,669705,27475471,2015-05-11 17:43:12
1583860,1354621,4400449,2015-05-12 07:44:12
3678180,958657,31028160,2015-05-07 10:29:31
778988,1667249,2681945,2015-04-29 17:24:37
4184747,1076884,22267247,2015-05-07 13:46:34
2833026,1910189,23329562,2015-05-05 16:53:13
2445592,1835533,32097893,2015-04-29 14:21:15
2866249,570145,32516164,2015-05-01 10:07:34
3625586,1685857,13961819,2015-05-08 06:14:14
1400122,156547,22942276,2015-05-14 20:22:04
1390328,1506917,13886164,2015-04-30 14:54:38
1200218,648690,12378181,2015-05-09 20:34:22
1456117,1512940,24579553,2015-05-08 08:34:14
4293781,1935334,7011005,2015-05-07 13:59:22
2815604,474548,11683683,2015-05-06 09:18:10
4272478,536423,15050351,2015-05-05 17:34:56
3169262,1107954,9656452,2015-05-16 00:54:19
1799631,1181635,4742518,2015-04-30 14:13:29
3297441,616155,28602132,2015-05-11 08:47:33
890131,1225847,20866950,2015-05-06 15:19:11
2690927,1719472,26510625,2015-05-02 17:51:18
2504285,522074,6563026,2015-05-14 12:40:18
2535635,144912,35106975,2015-05-03 16:54:48
1230196,1022064,4454719,2015-04-29 17:26:50
3809679,880378,17476546,2015-04-29 18:00:13
2522071,742002,34862180,2015-05-11 22:49:48
1708919,1746619,3380845,2015-05-09 00:15:41
1740737,693926,15684832,2015-05-09 22:09:08
3134098,2148352,9396404,2015-04-27 22:30:26
3116689,1780714,19877088,2015-05-03 16:22:05
1869085,2010590,12513790,2015-05-08 18:19:18
820251,812713,1124257,2015-05-07 17:34:02
3488055,1397341,33419224,2015-05-02 21:04:21
2279336,794905,24516371,2015-05-13 18:49:29
1283206,1112806,33648724,2015-04-27 16:33:37
4294562,683517,17212630,2015-05-04 13:02:44
3577805,517143,33786998,2015-05-20 16:08:12
702879,288241,21295893,2015-05-09 22:14:28
1509209,2040916,30697291,2015-05-11 22:55:50
699727,213910,31585589,2015-05-17 20:41:46
2184179,920761,19360693,2015-04-30 17:53:09
145882,1969715,25187932,2015-04-30 09:45:57
317979,1305539,10258022,2015-05-13 18:34:39
1406413,2145483,9856145,2015-05-01 12:14:01
3272539,697413,9819509,2015-04-25 21:46:00
475253,24037,31534125,2015-05-05 10:06:06
104190,137120,23889310,2015-05-18 09:38:41
2522819,61021,16561842,2015-04-25 22:00:35
2406732,1001949,28499343,2015-04-30 14:05:25
527310,1960851,17123872,2015-05-11 00:05:53
3562692,1651835,29122885,2015-05-12 10:09:51
1600113,704000,20776181,2015-05-06 18:48:53
2292546,118078,31290615,2015-04-28 08:16:20
1438160,1918284,13025746,2015-05-13 16:17:22
2232051,109408,21402664,2015-05-14 16:41:09
2359877,2146030,19278876,2015-05-08 09:30:48
2280506,868181,838504,2015-05-02 13:08:34
3947654,1696322,2628084,2015-05-18 14:52:39
2666790,1568004,2292640,2015-05-14 13:56:49
1778527,1652680,15409417,2015-05-06 17:13:56
1218835,1123487,6120288,2015-05-01 08:46:16
1993803,1616112,10257460,2015-05-07 16:59:59
1065585,934979,25346202,2015-05-04 20:36:27
3318403,2038787,16740587,2015-04-27 15:18:16
3328896,664623,24749394,2015-04-27 07:11:24
4283488,1329018,12586841,2015-05-15 12:39:11
4281827,727847,3393611,2015-05-01 09:10:58
3780738,535445,13969105,2015-05-05 12:21:42
4309705,1431119,29311316,2015-04-27 13:26:22
4111267,1926901,30884537,2015-05-18 13:32:30
1666147,1797451,21901987,2015-05-16 18:41:17
662923,1377983,33485398,2015-05-19 19:29:41
4023592,1707002,3407883,2015-05-16 10:45:08
2172684,1018312,15165485,2015-05-09 09:51:40
4157300,434515,24484969,2015-04-30 10:38:16
3691786,1371699,28319940,2015-04-25 09:55:55
3193463,1842018,20373722,2015-04-25 09:53:33
3389392,2026511,23898373,2015-05-06 16:41:04
2564132,2020891,4265963,2015-05-11 13:11:37
1486631,1483148,29880109,2015-04-30 22:48:43
514872,2209422,26890717,2015-05-11 19:47:23
3329017,370381,802342,2015-05-07 22:51:06
2526231,1681310,3395126,2015-04-28 16:36:18
4213858,1547033,11928722,2015-05-15 09:20:58
3023127,1130297,35034373,2015-04-29 17:06:59
2945795,1222689,23420535,2015-05-07 03:10:20
3905914,383628,3811220,2015-04-26 12:25:49
3012154,150125,13691390,2015-04-25 10:25:10
3381688,2034428,11716017,2015-05-06 14:44:15
3749044,953831,31791772,2015-05-16 22:48:43
3208606,724224,5932723,2015-05-10 11:33:55
1232039,1148783,26686836,2015-05-11 16:08:58
168532,1215427,2894853,2015-05-17 12:37:55
663817,1287943,21117141,2015-05-08 06:27:35
3504732,416530,20629871,2015-05-12 11:23:52
3026145,348775,23313304,2015-04-29 16:04:10
510064,1225910,7054673,2015-04-28 23:30:53
1472734,2195003,27925852,2015-05-05 22:07:18
2585114,2156880,9744460,2015-04-29 17:04:58
2704543,1027509,4499523,2015-04-27 15:28:51
160351,2130621,22296860,2015-04-30 14:14:40
2328263,1695383,9769267,2015-04-30 20:03:14
310938,1821721,22434376,2015-05-05 23:33:29
1208154,875839,3847448,2015-05-04 09:56:33
3273321,2220113,20244124,2015-05-13 12:39:54
2795564,1484198,35699138,2015-04-28 11:23:31
3377920,840733,11199895,2015-05-11 16:13:27
1256860,882329,32759068,2015-05-06 18:40:37
2252158,985067,18602205,2015-05-03 18:09:43
4071198,108597,17152842,2015-05-01 09:29:12
3266893,1449531,30967279,2015-05-09 22:13:13
1008601,570538,15131242,2015-05-11 08:32:41
4338600,1253098,3362133,2015-05-02 19:49:23
41865,1765094,14779867,2015-05-13 10:12:22
746247,284077,18858800,2015-05-06 15:12:13
1291524,1046290,6777159,2015-05-05 18:24:48
3412129,839888,14629154,2015-05-07 18:16:31
3706070,727190,2764671,2015-05-10 21:09:01
3538837,2168295,2870241,2015-05-13 06:36:09
2396437,2138310,24510705,2015-04-28 18:19:16
2246467,2234534,26953349,2015-05-07 12:04:42
3717161,407700,3384187,2015-04-29 17:41:00
3660603,180101,32006259,2015-04-30 20:19:18
4231090,424450,6829284,2015-05-08 20:35:55
2591557,980933,9065804,2015-04-27 09:01:24
3697939,1957024,28810740,2015-04-29 20:37:49
2470743,1394867,22028550,2015-05-10 17:56:25
3274154,571626,3691700,2015-04-26 20:59:05
960212,571625,13671737,2015-04-29 14:11:06
670656,2031311,24426803,2015-05-02 18:09:04
1979763,1195443,8435368,2015-05-15 13:27:49
984357,1782782,23669716,2015-05-05 15:59:00
2612936,1260403,11708729,2015-04-27 13:48:17
1777869,772835,12706117,2015-05-12 12:51:16
3610693,444910,16162875,2015-05-19 15:48:22
1400081,2003769,31509806,2015-05-04 21:29:40
969540,530009,12665426,2015-04-26 19:21:29
3953431,1042212,11596884,2015-05-12 12:18:58
3836621,2165567,8303079,2015-04-30 11:29:23
2378219,280941,3102388,2015-05-07 05:08:18
1310656,209297,14430360,2015-05-14 11:52:45
3081100,1846411,31923923,2015-05-13 22:28:34
1746338,1999401,2039407,2015-04-29 23:59:53
2935945,337485,15203070,2015-05-04 22:09:35
3183347,514734,5053627,2015-04-29 13:21:14
4200174,2159542,13550475,2015-05-11 20:59:07
4294703,297148,10161605,2015-05-06 23:26:00
2785754,632776,21131711,2015-04-30 22:32:26
789385,2008622,6301356,2015-05-04 00:39:57
3245527,498628,32566760,2015-05-08 14:28:48
623206,798945,12379313,2015-05-07 16:16:54
2205166,420773,21378969,2015-05-06 21:18:09
4243661,744467,302430,2015-05-05 18:22:22
35080,1294402,31243256,2015-05-08 21:37:34
1528897,305646,19755400,2015-05-10 11:30:01
191768,1745787,25888163,2015-05-05 15:10:31
2507996,1401323,22721320,2015-05-19 08:36:12
578869,97463,21980107,2015-05-12 20:52:56
2257733,743554,20556015,2015-05-06 02:49:00
2540717,1310117,9167366,2015-05-07 17:00:50
2965394,2244073,7135048,2015-05-16 21:24:55
175250,1662956,29877760,2015-05-09 00:56:19
3021002,1673606,34587228,2015-05-01 14:36:49
2933496,1525720,16922215,2015-05-08 21:47:18
122509,871664,24658748,2015-05-05 22:13:07
3570129,871313,12498984,2015-05-13 22:43:22
1238188,260748,4453994,2015-05-05 19:57:58
1932082,304729,23436963,2015-05-12 09:10:51
2724366,2197841,13587985,2015-05-08 22:04:32
1206626,1496628,10870073,2015-05-10 21:39:02
3189802,1706685,19596430,2015-04-29 13:04:08
2744810,2173616,25864239,2015-04-27 23:12:44
2000915,1349682,178608,2015-05-16 07:28:19
3972842,448991,13475847,2015-04-25 22:56:17
2910154,1468769,9583583,2015-05-04 13:11:54
2287136,39907,2242657,2015-05-01 22:28:00
852528,1321907,20340813,2015-05-04 17:28:10
3456552,2151159,25658519,2015-04-25 14:18:41
2870403,250904,20926425,2015-05-08 20:54:16
4260095,906156,11195150,2015-05-05 20:08:20
3854726,353392,11159755,2015-05-08 17:41:38
4144441,93259,7264969,2015-04-26 20:30:36
2109798,1606558,27363597,2015-05-15 15:13:15
559074,1666436,32092336,2015-05-15 12:56:22
3638449,1225226,15844890,2015-05-14 14:31:16
558566,988625,33468403,2015-04-30 21:48:01
2100406,1722071,7840650,2015-05-18 20:51:37
704048,1779343,24510974,2015-04-26 11:36:05
519292,695982,26502119,2015-05-04 11:54:56
3808160,1779744,32197864,2015-05-10 13:04:54
2962735,1683686,20908447,2015-05-06 09:08:50
975301,1984445,16762277,2015-04-30 01:50:13
42683,762360,2121557,2015-05-07 07:55:02
3607066,192870,24244581,2015-04-25 16:29:59
1597470,1329722,3115077,2015-05-07 11:06:41
230146,1362588,31723408,2015-05-02 15:28:29
3547306,1315889,2119912,2015-05-09 09:55:12
3198772,1957615,24981035,2015-05-07 11:01:12
1298028,2016521,8470413,2015-04-30 18:59:54
686647,409200,28853315,2015-05-09 12:42:05
3798135,1833324,7265956,2015-05-11 01:24:05
1453125,456597,24907570,2015-05-10 10:59:29
1220033,1035919,18541777,2015-05-14 09:18:42
2030395,262326,1355090,2015-05-06 14:41:11
4032411,956138,36865099,2015-05-06 18:39:22
3549886,775994,23465382,2015-05-06 13:18:37
1944824,1906379,14477882,2015-05-03 17:04:31
1002134,427383,6995935,2015-05-03 10:17:54
1821236,1671744,21043542,2015-04-26 08:10:21
386329,478184,6840880,2015-05-16 19:41:55
1128500,654168,20561417,2015-05-15 21:43:42
2558368,522936,15425370,2015-04-27 09:11:28
