session_id,user_id,group,date,time_on_page,offers_viewed_per_session,offers_clicked_per_session
564226,333746,test,2026-05-05,300,10,2
411797,985331,control,2026-05-05,663,12,3
717113,576535,test,2026-05-05,968,8,5
549660,448098,control,2026-05-05,99,5,0
420214,687360,control,2026-05-05,59,12,3
696251,904694,test,2026-05-05,162,12,0
751194,749863,control,2026-05-05,279,9,1
163156,729094,control,2026-05-05,1388,8,1
739244,596116,test,2026-05-05,317,14,2
876039,851470,test,2026-05-05,541,14,2
204053,789089,test,2026-05-05,637,21,6
899787,480941,control,2026-05-05,150,18,4
317881,850689,control,2026-05-05,1807,6,0
755900,574514,test,2026-05-05,215,11,2
321275,219562,control,2026-05-05,1997,5,0
377501,202170,control,2026-05-05,370,2,0
792509,896204,control,2026-05-05,299,22,4
185131,790917,control,2026-05-05,138,19,4
264686,332518,control,2026-05-05,511,8,3
351516,102303,control,2026-05-05,4001,18,2
282256,457938,test,2026-05-05,634,18,5
678805,472390,control,2026-05-05,550,2,0
178711,970196,test,2026-05-05,215,16,1
264136,764441,test,2026-05-05,758,9,1
102805,938769,test,2026-05-05,491,13,2
528361,406166,control,2026-05-05,394,27,3
572387,674295,control,2026-05-05,688,19,1
822858,647341,test,2026-05-05,68,11,2
722656,492052,test,2026-05-05,379,19,1
592738,836201,test,2026-05-05,126,2,1
405407,211486,control,2026-05-05,432,14,4
134225,148001,test,2026-05-05,203,14,2
342720,272129,control,2026-05-05,217,15,0
402099,616342,test,2026-05-05,110,9,1
841296,247271,test,2026-05-05,1281,13,2
396451,961760,test,2026-05-05,213,16,4
837135,851678,test,2026-05-05,224,1,0
576086,878579,control,2026-05-05,1940,10,2
174637,856609,test,2026-05-05,740,7,1
820775,529088,test,2026-05-05,54,15,1
344762,212157,test,2026-05-05,1678,18,1
377405,366641,test,2026-05-05,2181,8,2
926097,740524,test,2026-05-05,1986,6,0
929683,305438,test,2026-05-05,819,12,8
755420,296653,control,2026-05-05,139,6,2
718439,226611,control,2026-05-05,399,10,2
793300,993590,test,2026-05-05,98,10,2
942956,511981,test,2026-05-05,176,14,1
307428,326061,control,2026-05-05,138,13,4
545790,579247,test,2026-05-05,224,12,2
220351,964607,test,2026-05-05,494,20,3
671015,919378,test,2026-05-05,269,13,3
335729,299836,test,2026-05-05,257,9,0
779094,851606,control,2026-05-05,313,10,1
256226,454349,test,2026-05-05,1880,8,1
378535,213000,control,2026-05-05,3654,6,0
966785,893928,test,2026-05-05,267,5,0
249145,534603,test,2026-05-05,587,17,3
174878,148759,control,2026-05-05,181,8,1
162535,764000,test,2026-05-05,904,13,1
273982,978146,control,2026-05-05,260,10,3
931131,804791,test,2026-05-05,206,11,1
422554,717413,control,2026-05-05,3107,17,2
723948,229204,test,2026-05-05,108,12,1
885339,909652,control,2026-05-05,36,7,0
964278,572388,test,2026-05-05,875,9,1
696856,579605,control,2026-05-05,290,16,2
402630,790441,test,2026-05-05,220,14,3
560485,717942,control,2026-05-05,6448,16,2
230394,628689,test,2026-05-05,871,10,1
591465,241176,control,2026-05-05,396,5,1
822131,623059,test,2026-05-05,206,14,2
418862,104548,test,2026-05-05,655,13,1
833723,656127,test,2026-05-05,74,13,4
522060,871976,test,2026-05-05,250,5,1
385470,150931,test,2026-05-05,404,8,0
624783,680099,control,2026-05-05,519,7,1
666211,553834,control,2026-05-05,364,13,3
617781,979562,test,2026-05-05,209,14,3
559023,713543,control,2026-05-05,1054,11,2
184349,606390,control,2026-05-05,80,16,2
727086,633025,test,2026-05-06,318,19,4
141797,919023,control,2026-05-06,250,13,3
553014,285810,control,2026-05-06,1154,15,2
870214,825423,control,2026-05-06,265,9,2
437978,706658,test,2026-05-06,650,8,0
733039,282085,control,2026-05-06,585,17,0
362529,865979,test,2026-05-06,67,7,3
127121,954845,test,2026-05-06,393,15,4
195763,234618,test,2026-05-06,73,20,4
340044,208584,control,2026-05-06,596,15,2
807053,506224,control,2026-05-06,202,11,0
976566,789461,control,2026-05-06,1375,5,0
703139,729718,control,2026-05-06,350,12,2
715643,735605,test,2026-05-06,194,17,2
121753,437477,test,2026-05-06,1393,11,3
901909,628597,test,2026-05-06,175,17,3
804938,503348,test,2026-05-06,1027,13,2
961322,539001,control,2026-05-06,670,13,4
382602,738576,control,2026-05-06,291,10,3
704238,826155,test,2026-05-06,110,4,1
142185,899407,test,2026-05-06,1453,9,0
900177,360297,test,2026-05-06,692,9,3
893005,386886,test,2026-05-06,194,14,1
283700,517196,control,2026-05-06,536,11,1
593355,459513,control,2026-05-06,1148,17,4
644173,408463,control,2026-05-06,469,13,1
783157,574843,test,2026-05-06,532,9,2
563711,943890,test,2026-05-06,1178,7,1
391668,239850,test,2026-05-06,1953,8,1
290305,244892,control,2026-05-06,372,12,4
713762,532794,control,2026-05-06,110,10,2
557058,731792,test,2026-05-06,114,6,0
765620,834018,control,2026-05-06,210,17,0
953797,884782,test,2026-05-06,164,12,4
615611,637179,control,2026-05-06,78,13,2
195674,413433,control,2026-05-06,2664,7,0
592841,984027,control,2026-05-06,712,6,1
464863,835570,control,2026-05-06,248,11,0
528184,674416,test,2026-05-06,406,1,0
449499,429159,test,2026-05-06,70,15,3
436653,846454,test,2026-05-06,1335,8,1
802685,872610,test,2026-05-06,59,10,1
209680,680472,control,2026-05-06,699,14,3
999398,763311,control,2026-05-06,66,10,3
268637,327900,test,2026-05-06,277,6,1
445824,310647,control,2026-05-06,1454,19,3
531641,319899,test,2026-05-06,81,4,1
827369,754487,test,2026-05-06,361,1,0
619536,849086,test,2026-05-06,786,16,3
402218,404694,test,2026-05-06,667,4,0
794769,819964,test,2026-05-06,450,18,1
519904,462066,test,2026-05-06,689,13,2
953085,805034,test,2026-05-06,227,13,1
897441,239116,control,2026-05-06,2900,9,1
676818,844904,test,2026-05-06,83,7,0
138479,781664,test,2026-05-06,1342,10,1
576919,286450,test,2026-05-06,507,7,1
192337,628370,control,2026-05-06,778,18,5
429795,668843,test,2026-05-06,929,8,2
364659,828038,control,2026-05-06,731,14,1
438977,767814,control,2026-05-06,186,17,4
221552,438041,control,2026-05-06,315,7,1
910075,844858,control,2026-05-06,98,13,1
523808,221011,test,2026-05-06,311,7,1
639593,897730,test,2026-05-06,579,11,1
964998,469348,test,2026-05-06,770,9,1
101206,689593,control,2026-05-06,621,8,2
789606,603704,test,2026-05-06,72,12,2
668950,711116,test,2026-05-06,239,5,1
584417,698357,control,2026-05-06,216,16,1
533321,799565,test,2026-05-06,113,6,0
156837,844618,control,2026-05-06,182,5,3
296694,537757,control,2026-05-06,420,10,1
643623,806995,test,2026-05-06,1726,10,2
479353,884197,test,2026-05-06,161,13,2
752878,982260,test,2026-05-06,135,12,0
893188,659837,control,2026-05-06,230,3,2
622707,399817,control,2026-05-06,588,16,1
755788,988459,control,2026-05-06,1427,10,2
563513,542904,control,2026-05-06,385,13,3
896907,947568,control,2026-05-06,98,23,5
154118,113390,test,2026-05-06,122,18,4
313446,648122,test,2026-05-06,506,13,3
380028,211642,control,2026-05-06,1135,5,1
675898,126499,test,2026-05-06,2580,5,2
237377,499371,test,2026-05-06,128,17,5
402020,252386,control,2026-05-06,482,9,1
559398,155642,test,2026-05-06,149,11,1
832168,802812,control,2026-05-06,170,6,1
608257,159354,control,2026-05-06,157,14,1
227324,309612,test,2026-05-06,300,17,1
130271,379947,control,2026-05-06,173,19,2
760626,886626,test,2026-05-06,5008,9,2
738448,923690,test,2026-05-06,265,15,2
938141,268752,test,2026-05-06,1127,11,3
350921,400538,test,2026-05-06,217,16,3
844261,816586,test,2026-05-06,3917,11,1
266071,362732,test,2026-05-06,589,7,0
425845,253541,test,2026-05-06,969,18,3
677596,980155,test,2026-05-06,232,12,4
114338,165046,control,2026-05-06,1114,10,3
679077,824141,control,2026-05-06,586,12,3
527809,922458,test,2026-05-06,287,8,2
197736,409477,test,2026-05-06,142,14,2
335615,313910,test,2026-05-06,331,11,1
982277,890200,test,2026-05-06,303,8,1
218972,667460,control,2026-05-06,1001,23,4
583863,133875,control,2026-05-06,332,6,0
223172,476105,test,2026-05-06,61,13,3
779172,953568,test,2026-05-06,801,12,1
972565,574579,test,2026-05-06,1530,6,0
261450,207458,control,2026-05-06,79,10,2
622584,746036,test,2026-05-06,2552,5,1
851413,808340,control,2026-05-06,1697,22,2
406039,875414,control,2026-05-06,223,10,4
633590,689179,test,2026-05-06,137,11,1
839677,335203,control,2026-05-06,1203,21,4
386706,878476,control,2026-05-06,106,7,2
535673,778553,control,2026-05-06,215,18,1
975271,688534,test,2026-05-06,112,14,4
605937,507777,test,2026-05-06,422,2,0
595158,349136,control,2026-05-06,1817,10,0
355570,635740,control,2026-05-06,610,14,3
578975,922405,control,2026-05-06,1162,12,3
678043,935540,control,2026-05-06,295,12,3
251668,937625,control,2026-05-06,462,8,2
502219,829943,control,2026-05-06,123,8,0
299869,401610,test,2026-05-06,381,10,0
728492,826596,control,2026-05-06,199,21,3
632929,796772,control,2026-05-06,357,7,1
882544,149261,control,2026-05-06,333,9,3
243139,500118,control,2026-05-06,306,12,2
173201,506380,test,2026-05-06,3454,4,0
389666,536801,control,2026-05-06,2459,14,1
910208,926394,control,2026-05-06,1730,5,0
928381,818430,test,2026-05-06,2527,6,0
995916,427841,test,2026-05-06,1735,6,1
535098,678944,test,2026-05-06,410,3,0
456385,156415,test,2026-05-06,370,18,4
925981,113595,test,2026-05-06,531,14,2
632401,879794,test,2026-05-06,340,16,4
380150,363550,control,2026-05-06,148,16,2
960408,312952,control,2026-05-06,564,11,2
102689,750706,control,2026-05-06,87,11,2
396578,918859,control,2026-05-06,481,17,6
861319,564586,test,2026-05-06,155,20,4
413058,970300,test,2026-05-06,387,5,1
978157,336504,control,2026-05-06,508,24,4
715448,764575,test,2026-05-06,295,5,0
708093,838857,control,2026-05-06,81,9,2
791998,844012,control,2026-05-06,127,12,5
613425,779091,control,2026-05-06,663,12,0
255813,485604,control,2026-05-06,240,21,4
568238,891787,test,2026-05-06,735,17,2
664742,716966,test,2026-05-06,423,14,3
607868,673167,control,2026-05-06,344,17,0
461888,874320,test,2026-05-06,594,13,1
448588,732697,control,2026-05-06,213,8,0
678727,306012,test,2026-05-06,626,14,1
899929,913848,control,2026-05-06,276,12,2
669827,860127,control,2026-05-06,5304,7,0
495533,302897,control,2026-05-06,135,18,3
577463,408467,test,2026-05-06,293,11,3
437408,570616,test,2026-05-06,305,6,0
297816,286044,control,2026-05-06,108,7,0
831380,815819,test,2026-05-06,867,14,6
350405,178086,control,2026-05-06,273,17,3
699573,296059,control,2026-05-06,38,14,1
501574,282237,control,2026-05-06,841,14,1
344907,870786,control,2026-05-06,222,7,3
997594,638807,test,2026-05-06,378,12,1
913217,225151,control,2026-05-06,826,10,2
530728,495521,control,2026-05-06,291,11,1
145767,142608,test,2026-05-06,289,11,1
433632,549323,control,2026-05-06,4937,8,2
880879,392670,test,2026-05-06,48,15,0
595951,683635,test,2026-05-06,116,6,0
839485,377075,test,2026-05-06,140,5,1
950823,236384,control,2026-05-06,2512,8,1
499749,268746,test,2026-05-06,220,16,0
504832,712353,control,2026-05-06,533,13,2
795928,987110,control,2026-05-06,261,3,0
930884,367403,test,2026-05-06,767,14,0
960616,105919,test,2026-05-06,414,11,1
783691,446620,control,2026-05-06,540,9,3
259493,588983,test,2026-05-06,1521,10,1
619389,844163,control,2026-05-06,652,5,1
138817,262325,test,2026-05-06,201,12,1
232378,141880,test,2026-05-06,573,5,0
626690,261169,control,2026-05-06,4715,10,1
718849,438302,test,2026-05-06,738,10,1
448121,725874,test,2026-05-06,488,15,1
205239,153325,test,2026-05-06,106,12,2
986088,911242,test,2026-05-06,866,15,5
561694,755744,control,2026-05-06,1004,6,0
204555,745512,control,2026-05-06,574,11,2
651499,984096,test,2026-05-06,470,14,0
579123,794042,control,2026-05-06,7133,18,0
116093,415783,control,2026-05-06,987,6,0
857537,614379,test,2026-05-06,1451,7,1
251157,928278,test,2026-05-06,448,14,0
529893,700495,control,2026-05-06,368,20,4
786587,676884,control,2026-05-06,790,13,0
261859,475479,control,2026-05-06,367,6,1
178463,176421,control,2026-05-06,399,6,1
592296,922116,test,2026-05-06,667,12,1
919488,842057,control,2026-05-06,251,13,2
377896,433299,control,2026-05-06,523,10,1
455007,650916,control,2026-05-06,454,6,0
753534,330646,test,2026-05-06,1104,17,4
826353,292800,test,2026-05-06,227,10,1
516791,645895,test,2026-05-06,56,14,3
781403,171488,control,2026-05-07,307,3,0
184216,924451,test,2026-05-07,624,18,2
993140,629678,test,2026-05-07,1101,8,0
444525,267112,test,2026-05-07,210,18,3
993744,536135,test,2026-05-07,722,15,2
807115,669460,control,2026-05-07,1306,4,0
659543,663123,control,2026-05-07,890,13,2
498468,523013,control,2026-05-07,190,20,1
432043,196411,test,2026-05-07,212,9,2
757246,466375,control,2026-05-07,648,20,3
853629,331942,test,2026-05-07,2133,13,2
896290,323717,test,2026-05-07,425,18,4
611650,795556,test,2026-05-07,355,12,0
667296,448005,test,2026-05-07,106,11,1
137642,447148,test,2026-05-07,291,21,0
747453,478323,control,2026-05-07,205,15,0
171744,407835,control,2026-05-07,431,10,0
346174,329056,control,2026-05-07,92,14,2
761820,889216,test,2026-05-07,302,9,1
817644,748314,test,2026-05-07,153,12,0
401338,656268,test,2026-05-07,1075,17,2
338536,597923,control,2026-05-07,177,11,1
883041,688602,control,2026-05-07,236,7,0
194769,963699,control,2026-05-07,556,7,1
555052,888669,test,2026-05-07,266,12,2
203225,780840,control,2026-05-07,4444,7,1
897305,109231,test,2026-05-07,1064,4,1
764532,220294,control,2026-05-07,427,6,1
838083,801432,control,2026-05-07,606,17,3
205389,462814,control,2026-05-07,39,11,0
565230,567315,control,2026-05-07,1439,12,1
274446,352023,test,2026-05-07,700,7,2
827712,773462,control,2026-05-07,390,9,4
414012,743512,control,2026-05-07,739,8,2
130353,751303,test,2026-05-07,835,10,0
148225,355671,test,2026-05-07,276,3,0
440131,141814,test,2026-05-07,614,17,2
934816,815706,test,2026-05-07,1198,11,2
158845,436526,test,2026-05-07,661,13,1
407618,499898,control,2026-05-07,326,16,3
475876,934883,test,2026-05-07,564,16,2
493049,218881,test,2026-05-07,1672,9,2
551607,504620,control,2026-05-07,919,15,2
252640,369054,control,2026-05-07,131,14,2
356059,666479,control,2026-05-07,754,13,1
656968,859143,test,2026-05-07,661,17,3
532067,396567,control,2026-05-07,1344,15,4
693418,125905,control,2026-05-07,433,15,4
814919,641975,test,2026-05-07,290,18,0
931016,962043,test,2026-05-07,106,12,2
288803,907921,control,2026-05-07,209,12,5
278240,493172,control,2026-05-07,1405,16,3
283573,639292,control,2026-05-07,511,11,1
182804,941814,control,2026-05-07,380,14,4
739098,633447,control,2026-05-07,1533,9,1
501126,567200,control,2026-05-07,1248,1,0
749813,610451,test,2026-05-07,201,14,2
816318,145981,test,2026-05-07,1395,4,0
352528,410833,test,2026-05-07,79,8,0
621841,783176,control,2026-05-07,664,16,2
711484,301863,control,2026-05-07,590,16,3
250069,435872,control,2026-05-07,1325,17,5
343467,638857,test,2026-05-07,614,1,0
583550,186345,control,2026-05-07,328,13,3
768891,200617,test,2026-05-07,355,10,1
366314,275526,test,2026-05-07,6205,16,2
581894,910883,control,2026-05-07,456,19,3
367729,664107,control,2026-05-07,762,5,1
799233,659106,control,2026-05-07,55,12,2
109853,107686,test,2026-05-07,183,16,1
943718,757386,test,2026-05-07,705,10,1
587853,168652,test,2026-05-07,83,20,3
401603,321020,test,2026-05-07,727,9,0
810526,802897,control,2026-05-07,203,10,3
673149,760093,control,2026-05-07,149,6,1
265649,911159,control,2026-05-07,202,12,3
177449,323530,test,2026-05-07,1934,1,0
563187,818699,control,2026-05-07,586,10,2
462351,544815,test,2026-05-07,168,18,5
716113,976258,control,2026-05-07,911,5,0
413685,208975,test,2026-05-07,962,3,0
769975,315565,test,2026-05-07,286,17,2
544920,663876,control,2026-05-07,1095,18,2
823846,969005,control,2026-05-07,1149,5,1
362246,836879,test,2026-05-07,983,20,2
579027,877388,test,2026-05-07,214,14,3
986365,912863,control,2026-05-07,129,17,2
416797,556379,test,2026-05-07,77,8,0
308894,777968,test,2026-05-07,217,19,6
503380,956429,test,2026-05-07,290,10,1
994787,175623,test,2026-05-07,315,10,2
606680,883171,control,2026-05-07,400,14,0
211834,819368,control,2026-05-07,2375,10,3
348728,261223,control,2026-05-07,298,4,2
499889,124906,control,2026-05-07,399,12,1
699704,581532,test,2026-05-07,68,10,0
476395,851690,test,2026-05-07,3897,8,2
702733,447828,test,2026-05-07,112,18,2
410244,139726,test,2026-05-07,207,23,4
833247,191772,test,2026-05-07,841,7,2
409571,176806,control,2026-05-07,537,12,2
123005,156904,control,2026-05-07,2171,10,3
970357,286638,test,2026-05-07,862,23,2
790203,932794,control,2026-05-07,387,14,4
515032,364144,control,2026-05-07,1192,16,1
387813,685193,control,2026-05-07,1341,17,1
108491,173863,control,2026-05-07,216,12,3
693419,702891,control,2026-05-07,1099,11,2
819112,961530,control,2026-05-07,336,19,4
916118,338703,control,2026-05-07,378,15,3
880841,371212,control,2026-05-07,484,7,1
151426,527433,test,2026-05-07,286,8,0
735863,506881,test,2026-05-07,271,10,2
881369,573039,control,2026-05-07,1124,17,1
620856,760830,test,2026-05-07,91,19,2
973294,524094,test,2026-05-07,145,22,4
400096,554059,control,2026-05-07,824,8,3
913423,431773,test,2026-05-07,390,12,3
937665,117711,control,2026-05-07,1131,9,1
341296,508422,control,2026-05-07,600,11,3
736553,806004,control,2026-05-07,110,16,5
940886,224052,test,2026-05-07,447,11,1
469435,660814,test,2026-05-07,716,18,1
329642,106185,control,2026-05-07,530,9,0
767542,772580,control,2026-05-07,262,15,2
299367,855274,control,2026-05-07,319,9,0
751051,748386,test,2026-05-07,239,2,0
362801,166309,test,2026-05-07,111,6,1
810687,892682,control,2026-05-07,97,12,2
892280,882186,test,2026-05-07,620,21,6
855948,714054,control,2026-05-07,175,9,1
904751,147727,test,2026-05-07,746,11,0
791201,834928,test,2026-05-07,231,14,2
813928,989455,test,2026-05-07,112,9,3
979060,176115,test,2026-05-07,279,9,0
243423,475075,control,2026-05-07,3409,12,1
758765,627262,control,2026-05-07,381,9,2
201883,211291,test,2026-05-07,801,3,0
757937,403915,control,2026-05-07,497,8,2
777737,925115,test,2026-05-07,103,15,2
141337,819195,control,2026-05-07,1788,15,3
423939,415989,test,2026-05-07,327,18,3
926918,736030,control,2026-05-07,113,18,1
562236,190707,control,2026-05-07,251,7,1
134985,395192,control,2026-05-07,341,8,1
707727,902448,control,2026-05-07,888,8,2
482584,558936,control,2026-05-07,212,11,2
867934,499941,control,2026-05-07,5769,8,2
237795,514306,control,2026-05-07,164,11,1
194511,962057,control,2026-05-07,774,7,1
409445,792818,control,2026-05-07,58,15,0
442589,132316,test,2026-05-07,371,7,0
883790,597012,control,2026-05-07,606,7,0
535686,263917,test,2026-05-07,137,14,3
284171,659381,control,2026-05-07,1880,15,2
310548,330545,test,2026-05-07,648,10,1
238579,243006,control,2026-05-07,305,16,4
924718,883028,test,2026-05-07,641,15,2
665610,509985,test,2026-05-07,231,21,4
483629,935474,test,2026-05-07,1467,15,6
656639,936223,control,2026-05-07,1158,20,3
626169,990731,test,2026-05-07,609,12,3
385765,672233,test,2026-05-07,774,18,2
970813,409307,control,2026-05-07,95,19,0
272537,764845,control,2026-05-07,1820,11,3
369452,251074,test,2026-05-07,380,8,3
964749,412534,test,2026-05-07,1170,9,1
605254,810189,test,2026-05-07,888,14,2
945664,933635,control,2026-05-07,1152,6,1
409478,864752,test,2026-05-07,147,9,5
882824,779414,test,2026-05-07,167,17,5
455168,491255,test,2026-05-07,3976,15,0
943298,111691,test,2026-05-07,91,1,0
220764,680412,control,2026-05-07,140,5,1
591081,682032,test,2026-05-07,438,22,0
178957,248241,test,2026-05-07,439,17,2
247594,229221,test,2026-05-07,244,9,0
890785,143802,test,2026-05-07,777,4,1
336574,105274,test,2026-05-07,1034,5,0
809176,700538,control,2026-05-07,412,14,4
859396,725637,control,2026-05-07,321,21,6
807166,513224,control,2026-05-07,410,21,1
516716,663244,control,2026-05-07,255,4,1
986827,674122,control,2026-05-07,76,10,2
943671,189261,test,2026-05-07,567,7,3
684384,419491,control,2026-05-07,903,12,3
483542,320256,control,2026-05-07,359,5,1
194689,884645,control,2026-05-07,43,9,3
929090,877446,control,2026-05-07,237,7,0
513741,861200,test,2026-05-07,1038,14,2
114594,460554,control,2026-05-07,99,9,2
377304,322022,control,2026-05-07,842,10,0
662636,532699,control,2026-05-07,268,14,4
229592,777308,test,2026-05-07,412,20,4
576877,992819,test,2026-05-07,211,22,3
486490,637450,test,2026-05-07,134,14,1
805511,249375,control,2026-05-07,1762,11,0
885395,268772,test,2026-05-07,949,18,1
805000,292930,test,2026-05-07,800,17,2
374896,331512,control,2026-05-07,1041,16,4
712955,746850,test,2026-05-07,694,4,1
499534,975297,control,2026-05-07,1079,18,2
962367,365018,test,2026-05-07,216,13,1
769567,303765,control,2026-05-07,1665,7,0
489518,220190,control,2026-05-07,1522,8,4
213609,290167,control,2026-05-07,614,14,0
807617,803571,control,2026-05-07,314,1,0
345180,938504,test,2026-05-08,123,11,2
594379,694849,test,2026-05-08,527,8,1
126240,993650,test,2026-05-08,2264,8,1
749641,157030,control,2026-05-08,131,9,4
688678,992744,control,2026-05-08,1162,4,1
443939,887524,test,2026-05-08,262,17,2
739717,675512,control,2026-05-08,285,1,0
332120,583671,test,2026-05-08,129,12,1
779112,775990,control,2026-05-08,197,7,1
166287,676365,control,2026-05-08,801,21,5
766269,176697,test,2026-05-08,907,12,5
963874,404771,test,2026-05-08,531,1,0
586819,804313,test,2026-05-08,254,14,1
835132,170634,control,2026-05-08,139,6,1
416869,362865,control,2026-05-08,446,16,5
780776,202972,test,2026-05-08,291,15,3
528129,307007,test,2026-05-08,518,19,3
222343,860835,test,2026-05-08,304,12,1
246566,708798,control,2026-05-08,312,16,3
147549,610856,control,2026-05-08,492,12,3
139019,446922,test,2026-05-08,597,9,1
419149,474486,control,2026-05-08,1427,17,1
616554,234443,control,2026-05-08,299,5,1
221761,803904,test,2026-05-08,724,11,1
201913,787313,test,2026-05-08,2549,9,1
346205,345925,control,2026-05-08,744,16,1
663658,204904,control,2026-05-08,1345,7,1
242254,398987,test,2026-05-08,225,9,2
507524,749609,test,2026-05-08,204,12,1
575679,173199,test,2026-05-08,358,19,6
489033,433222,control,2026-05-08,398,9,2
803055,609462,test,2026-05-08,1225,9,1
879238,572536,test,2026-05-08,202,5,0
830316,444295,control,2026-05-08,384,7,1
666432,746281,control,2026-05-08,1230,14,1
539486,791454,test,2026-05-08,520,12,4
715870,420523,test,2026-05-08,415,12,0
878325,827143,control,2026-05-08,532,20,0
861894,712546,test,2026-05-08,135,3,0
262029,259797,test,2026-05-08,133,23,4
535037,693024,control,2026-05-08,85,17,4
786735,694397,test,2026-05-08,516,10,0
203831,482199,control,2026-05-08,1052,13,2
974190,946934,control,2026-05-08,902,8,0
613117,431699,test,2026-05-08,1317,13,2
745558,549112,test,2026-05-08,1797,22,0
527940,276831,control,2026-05-08,485,8,1
393328,105066,control,2026-05-08,393,10,1
134305,428429,control,2026-05-08,1837,8,0
823811,358133,control,2026-05-08,208,9,2
488528,923824,test,2026-05-08,129,9,1
327823,332286,control,2026-05-08,299,6,1
564920,846794,test,2026-05-08,266,10,1
566297,875753,test,2026-05-08,440,12,2
347582,771967,test,2026-05-08,179,9,1
997004,557309,test,2026-05-08,607,1,1
480303,390119,control,2026-05-08,237,11,4
204180,980919,test,2026-05-08,1433,11,2
818987,476948,test,2026-05-08,127,21,5
485178,240829,test,2026-05-08,365,12,4
670913,812591,control,2026-05-08,300,16,1
776149,868577,control,2026-05-08,528,9,4
476096,447668,test,2026-05-08,1060,18,2
163491,603268,test,2026-05-08,547,7,0
517479,585331,test,2026-05-08,369,14,5
389282,566991,control,2026-05-08,838,16,1
299028,476167,control,2026-05-08,975,15,2
228093,912402,control,2026-05-08,549,22,7
989227,420310,control,2026-05-08,618,9,0
964226,610626,test,2026-05-08,801,19,2
576805,678469,control,2026-05-08,81,17,3
196126,214119,control,2026-05-08,295,12,3
794963,284308,test,2026-05-08,611,21,5
322409,776909,test,2026-05-08,313,11,3
772875,736095,control,2026-05-08,314,12,1
770556,185955,control,2026-05-08,610,11,1
726152,982683,test,2026-05-08,624,5,1
122394,394247,control,2026-05-08,669,15,3
153035,966589,control,2026-05-08,190,15,1
925013,246802,test,2026-05-08,101,11,1
449709,664781,test,2026-05-08,938,20,2
355400,305973,test,2026-05-08,199,9,3
232040,376021,control,2026-05-08,186,3,1
925206,869177,test,2026-05-08,170,21,0
692002,757057,test,2026-05-08,1327,17,2
315173,180176,control,2026-05-08,519,15,2
171942,862760,control,2026-05-08,591,10,4
970127,179062,test,2026-05-08,836,13,4
902325,119535,test,2026-05-08,402,5,1
681128,990856,test,2026-05-08,1155,10,0
317220,631815,control,2026-05-08,126,7,0
714867,762308,control,2026-05-08,141,13,2
326441,132709,test,2026-05-08,134,16,5
952547,952117,control,2026-05-08,640,6,0
344316,710156,control,2026-05-08,696,15,3
444519,707021,control,2026-05-08,261,12,1
911984,524814,control,2026-05-08,332,15,2
254721,906564,test,2026-05-08,1492,10,2
926952,718697,test,2026-05-08,209,15,3
724932,323095,control,2026-05-08,564,8,2
102973,138436,control,2026-05-08,211,3,1
390743,678388,control,2026-05-08,1256,4,0
251716,373276,test,2026-05-08,787,9,1
236306,669868,control,2026-05-08,103,3,1
666456,665892,control,2026-05-08,323,19,0
362829,595036,test,2026-05-08,52,11,2
937302,785672,test,2026-05-08,1033,16,4
282973,912853,control,2026-05-08,3252,15,4
215266,255852,control,2026-05-08,47,12,3
793169,483588,test,2026-05-08,100,29,1
127032,511564,control,2026-05-08,496,26,6
238205,334153,test,2026-05-08,412,18,5
115582,718241,test,2026-05-08,278,7,1
475644,868844,control,2026-05-08,73,19,2
928358,998801,control,2026-05-08,580,3,0
926730,405134,control,2026-05-08,1019,18,4
349489,240384,control,2026-05-08,7237,1,0
717457,587274,test,2026-05-08,1551,10,1
439498,625465,control,2026-05-08,114,18,2
116547,635205,test,2026-05-08,414,13,3
282710,194952,test,2026-05-08,759,4,1
378258,516059,test,2026-05-08,210,12,2
154944,481540,test,2026-05-08,915,13,2
232915,626560,test,2026-05-08,848,13,2
877747,111106,test,2026-05-08,1447,9,0
541409,794868,test,2026-05-08,936,16,1
651640,350484,test,2026-05-08,558,17,3
219169,989173,control,2026-05-08,221,11,1
881886,945718,test,2026-05-08,115,19,4
166645,743863,test,2026-05-08,522,11,2
599380,817395,control,2026-05-08,280,9,2
570050,273899,control,2026-05-08,308,18,5
915809,893988,control,2026-05-08,1289,18,1
479625,639111,test,2026-05-08,1650,8,0
638169,247189,control,2026-05-08,122,8,0
722503,567896,test,2026-05-08,340,20,4
214351,266956,test,2026-05-08,272,11,2
573962,287847,test,2026-05-08,575,12,1
628313,693868,control,2026-05-08,43,10,0
332311,693297,test,2026-05-08,97,18,5
744986,791444,test,2026-05-08,373,22,4
145471,253300,test,2026-05-08,921,12,2
862569,871667,control,2026-05-08,452,24,7
921273,867562,control,2026-05-08,821,9,2
790909,606990,test,2026-05-08,511,10,0
646781,476224,control,2026-05-08,1504,15,2
416282,142383,control,2026-05-08,1855,7,1
580292,329448,control,2026-05-08,196,15,4
774591,898461,test,2026-05-08,1016,9,0
132663,611329,control,2026-05-08,697,4,0
163780,343007,test,2026-05-08,5139,3,1
602248,165914,control,2026-05-08,189,10,3
988456,377198,test,2026-05-08,373,14,4
521126,487380,test,2026-05-08,149,5,1
546980,345386,test,2026-05-08,158,12,2
819425,144887,control,2026-05-08,617,12,3
213206,801062,test,2026-05-08,515,11,2
614084,316818,control,2026-05-08,721,7,2
